Stick and Tooth,1972-73,Video (black and white |  sound),1:04,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117962
Emperor and Dish,1972-73,Video (black and white |  sound),1:09,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117963
Lucky T-Shirt,1972-73,Video (black and white |  sound),1:04,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117964
Rage and Depression,1972-73,Video (black and white |  sound),1:03,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117965
Speed Reading,1972-73,Video (black and white |  sound),1:02,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117966
Born with No Mouth,1972-73,Video (black and white |  sound),1:00,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117967
Dual Function,1972-73,Video (black and white |  sound),1:33,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117968
Massage Chair,1972-73,Video (black and white |  sound),1:35,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117969
Raise Treat,1972-73,Video (black and white |  sound),0:25,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117970
Man Ray |  Do You Want To?,1972-73,Video (black and white |  sound),1:54,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117971
Crooked Finger |  Crooked Stick,1972-73,Video (black and white |  sound),0:39,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117972
Deodorant,1972-73,Video (black and white |  sound),0:49,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117973
Bubble Up,1972-73,Video (black and white |  sound),0:59,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117974
Joke Paper,1972-73,Video (black and white |  sound),0:54,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117975
Model Child,1972-73,Video (black and white |  sound),2:50,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117976
What Do You Want?,1972-73,Video (black and white |  sound),0:39,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117977
Paper Meaning,1972-73,Video (black and white |  sound),0:26,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117978
Same Old Shirt,1972-73,Video (black and white |  sound),0:54,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117979
47 Seconds,1972-73,Video (black and white |  sound),1:00,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,117980
Selected Works: Reel 1,1970-71,Twenty-seven videos (black and white |  sound),30:12:00,Gift of the artist,Video,Media and Performance Art,3/12/2008,Y,117999
Microphone,1970-71,Video (black and white |  sound),0:47,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118001
Pocketbook Man,1970-71,Video (black and white |  sound),1:19,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118002
Anet and Abtu,1970-71,Video (black and white |  sound),0:47,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118003
The Ring,1970-71,Video (black and white |  sound),1:11,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118004
Randy's Sick,1970-71,Video (black and white |  sound),0:16,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118005
Milk/Floor,1970-71,Video (black and white |  sound),1:02,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118006
The Door,1970-1971,Video (black and white |  sound),2:06,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118007
William Wegman in Chinese,1970-1971,Video (black and white |  sound),0:36,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118008
Elbows,1970-1971,Video (black and white |  sound),1:46,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118009
Dress Curtain,1970-1971,Video (black and white |  sound),0:19,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118010
Hot Sake,1970-71,Video (black and white |  sound),0:36,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118011
Caspar,1970-1971,Video (black and white |  sound),0:35,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118012
Handy,1970-1971,Video (black and white |  sound),0:09,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118013
Out and In,1970-1971,Video (black and white |  sound),0:06,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118014
Plunger Series,1970-1971,Video (black and white |  sound),0:33,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118015
Nosy,1970-1971,Video (black and white |  sound),1:08,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118016
Firechief,1970-1971,Video (black and white |  sound),0:22,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118017
Come In,1970-1971,Video (black and white |  sound),1:40,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118018
Hidden Utensil,1970-1971,Video (black and white |  sound),0:29,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118019
Stomach Song,1970-1971,Video (black and white |  sound),1:20,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118020
Happy Song,1970-1971,Video (black and white |  sound),1:20,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118021
Contract,1970-1971,Video (black and white |  sound),1:23,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118022
Puppet,1970-1971,Video (black and white |  sound),0:51,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118023
Shadows,1970-1971,Video (black and white |  sound),0:18,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118024
Ventriloquism,1970-1971,Video (black and white |  sound),2:16,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118025
Light Trails,1970-1971,Video (black and white |  sound),2:00,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118026
Cape On,1970-1971,Video (black and white |  sound),4:39,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118027
Selected Works: Reel 2,1972,Twelve videos (black and white |  sound),19:42,Gift of the artist,Video,Media and Performance Art,3/12/2008,Y,118028
Sanforized,1972,Video (black and white |  sound),0:47,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118029
Coin Toss,1972,Video (black and white |  sound),2:11,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118030
Monkey Business,1972,Video (black and white |  sound),1:06,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118031
Same Shirt,1972,Video (black and white |  sound),0:32,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118032
Diving Board,1972,Video (black and white |  sound),0:47,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118033
Straw and String,1972,Video (black and white |  sound),0:51,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118034
Product,1972,Video (black and white |  sound),1:31,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118035
In the Cup,1972,Video (black and white |  sound),0:16,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118036
The Kiss,1972,Video (black and white |  sound),1:27,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118037
Name Board,1972,Video (black and white |  sound),4:41,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118038
Peck and Chuck A,1972,Video (black and white |  sound),0:34,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118039
Treat Bottle,1972,Video (black and white |  sound),4:18,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118040
Selected Works: Reel 4,1973-1974,Twenty-two videos (black and white |  sound),20:33,Gift of the artist,Video,Media and Performance Art,3/12/2008,Y,118041
Wake Up,1973-1974,Video (black and white |  sound),1:33,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118042
Trip Across Country,1973-1974,Video (black and white |  sound),0:50,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118043
Down Time,1973-1974,Video (black and white |  sound),0:36,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118044
Laundromat,1973-1974,Video (black and white |  sound),0:43,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118045
Saw Movies,1973-1974,Video (black and white |  sound),1:25,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118046
Cocktail Waiter,1973-1974,Video (black and white |  sound),0:40,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118047
Nail Business,1973-1974,Video (black and white |  sound),0:27,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118048
Calling Man Ray,1973-1974,Video (black and white |  sound),0:45,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118049
New and Used Car Salesman,1973-1974,Video (black and white |  sound),1:31,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118050
On the Ball,1973-1974,Video (black and white |  sound),1:29,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118051
Tails,1973-1974,Video (black and white |  sound),0:43,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118052
Radar Screen,1973-1974,Video (black and white |  sound),0:52,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118053
Air Travel,1973-1974,Video (black and white |  sound),0:42,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118054
Growl,1973-1974,Video (black and white |  sound),1:00,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118055
Spelling Lesson,1973-1974,Video (black and white |  sound),0:49,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118056
Criticize,1973-1974,Video (black and white |  sound),0:41,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118057
Pyramids,1973-1974,Video (black and white |  sound),0:15,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118058
Symbolize,1973-1974,Video (black and white |  sound),1:05,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118059
The Letter,1973-1974,Video (black and white |  sound),0:59,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118060
Mixing Bucket,1973-1974,Video (black and white |  sound),0:11,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118061
Bug Repellant,1973-1974,Video (black and white |  sound),0:18,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118062
Snowflakes,1973-1974,Video (black and white |  sound),2:10,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118063
Selected Works: Reel 6,1975-1976,Eleven videos (black and white and color |  sound),19:38,Gift of the artist,Video,Media and Performance Art,3/12/2008,Y,118064
Ball and Can,1975-1976,Video (black and white and color |  sound),6:28,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118065
The Reel,1975-1976,Video (black and white and color |  sound),1:00,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118066
Eyes of Ray,1975-1976,Video (black and white and color |  sound),0:34,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118067
Dog Duet,1975-1976,Video (black and white and color |  sound),2:38,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118068
Stereo System,1975-1976,Video (black and white and color |  sound),1:32,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118069
Tube Talk,1975-1976,Video (black and white and color |  sound),1:16,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118070
Video,1975-1976,Video (black and white and color |  sound),1:18,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118071
Joke,1975-1976,Video (black and white and color |  sound),0:46,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118072
Furniture,1975-1976,Video (black and white and color |  sound),1:42,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118073
Moby Dick,1975-1976,Video (black and white and color |  sound),1:09,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118074
Cord Walk,1975-1976,Video (black and white and color |  sound),0:45,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118075
Selected Works: Reel 7,1976-1977,Fifteen videos (color |  sound),18:06,Gift of the artist,Video,Media and Performance Art,3/12/2008,Y,118076
Alarm A,1976-1977,Video (color |  sound),0:35,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118077
Dr. Joke,1976-1977,Video (color |  sound),2:17,Gift of the artist,Video,Media and Performance Art,3/12/2008,N,118078
